fips,donald,hillary,johnson,stein,mcmullin,state,total_votes,donald_pct,hillary_pct,johnson_pct,stein_pct,mcmullin_pct,winner
55095,13864,7568,886,232,,WI,22550,0.614811529933481,0.335609756097561,0.039290465631929,0.0102882483370288,0,donald
55093,11260,8380,1044,281,,WI,20965,0.537085618888624,0.399713808728834,0.0497972811829239,0.0134032911996184,0,donald
55091,2228,1345,115,33,,WI,3721,0.598763773179253,0.361461972588014,0.0309056705186778,0.00886858371405536,0,donald
55089,30458,20167,2111,387,,WI,53123,0.573348643713646,0.379628409540124,0.0397379666058016,0.00728498014042882,0,donald
55087,51579,38117,3905,983,,WI,94584,0.545324790662268,0.402996278440328,0.0412860526093208,0.0103928782880826,0,donald
55085,11677,8103,751,191,,WI,20722,0.563507383457195,0.391033684007335,0.0362416755139465,0.00921725702152302,0,donald
55083,13255,5886,569,114,,WI,19824,0.668633979015335,0.296912832929782,0.0287025827280065,0.00575060532687651,0,donald
55081,11442,7047,701,229,,WI,19419,0.589216746485401,0.362892012976981,0.036098666254699,0.0117925742829188,0,donald
55079,126091,288986,13589,4534,,WI,433200,0.291068790397045,0.667096029547553,0.0313688827331487,0.010466297322253,0,hillary
55078,269,1003,0,7,,WI,1279,0.210320562939797,0.784206411258796,0,0.00547302580140735,0,hillary
55077,4712,2808,187,50,,WI,7757,0.607451334278716,0.361995616862189,0.0241072579605518,0.00644579089854325,0,donald
55075,12995,6243,507,131,,WI,19876,0.6538035822097,0.314097403904206,0.0255081505333065,0.00659086335278728,0,donald
55073,39010,26476,2330,641,,WI,68457,0.569846765122632,0.386753728617965,0.0340359641818952,0.00936354207750851,0,donald
55071,23234,14563,1559,347,,WI,39703,0.585195073420145,0.36679847870438,0.0392665541646727,0.00873989371080271,0,donald
55069,8400,5370,595,114,,WI,14479,0.580150562884177,0.37088196698667,0.0410939982042959,0.00787347192485669,0,donald
55067,6436,3260,279,66,,WI,10041,0.640972014739568,0.324668857683498,0.0277860770839558,0.00657305049297879,0,donald
55065,3977,3288,238,49,,WI,7552,0.526615466101695,0.435381355932203,0.0315148305084746,0.00648834745762712,0,donald
55063,26384,32402,2673,920,,WI,62379,0.422962856089389,0.519437631254108,0.0428509594575097,0.0147485531989933,0,hillary
55061,6616,3623,348,79,,WI,10666,0.620288768048003,0.33967747984249,0.0326270391899494,0.00740671291955747,0,donald
55059,36025,35770,2731,867,,WI,75393,0.47782950671813,0.474447229848925,0.0362235220776465,0.0114997413552982,0,donald
55057,7188,4100,286,106,,WI,11680,0.61541095890411,0.351027397260274,0.024486301369863,0.00907534246575342,0,donald
55055,23409,16559,1660,462,,WI,42090,0.556165359942979,0.393418864338323,0.0394392967450701,0.0109764789736279,0,donald
55053,4907,3821,300,105,,WI,9133,0.537282382568707,0.418372933318734,0.032847914157451,0.0114967699551079,0,donald
55051,2090,1273,72,31,,WI,3466,0.603000577034045,0.367282169648009,0.0207732256203116,0.00894402769763416,0,donald
55049,4809,6669,456,112,,WI,12046,0.399219657977752,0.553627760252366,0.0378548895899054,0.00929769217997676,0,hillary
55047,6210,2700,274,74,,WI,9258,0.670771224886585,0.291639662994167,0.0295960250594081,0.00799308705984014,0,donald
55045,8693,9121,687,196,,WI,18697,0.464940899609563,0.487832272557095,0.0367438626517623,0.0104829651815799,0,hillary
55043,12347,10047,1167,308,,WI,23869,0.517281829988688,0.420922535506305,0.0488918681134526,0.0129037663915539,0,donald
55041,2787,1583,80,36,,WI,4486,0.621266161390994,0.352875613018279,0.0178332590280874,0.00802496656263932,0,donald
55039,31044,17391,1910,449,,WI,50794,0.611174548174981,0.34238295861716,0.0376028664802929,0.00883962672756625,0,donald
55037,1897,666,64,17,,WI,2644,0.717473524962179,0.251891074130106,0.0242057488653555,0.00642965204236006,0,donald
55035,23301,27271,2500,699,,WI,53771,0.433337672723215,0.507169291997545,0.0464934630190995,0.0129995722601402,0,hillary
55033,11487,9025,1094,297,,WI,21903,0.524448705656759,0.412044012235767,0.0499474957768342,0.0135597863306396,0,donald
55031,9657,11342,723,337,,WI,22059,0.437780497756018,0.51416655333424,0.0327757377940976,0.0152772111156444,0,hillary
55029,8584,8026,558,145,,WI,17313,0.495812395309883,0.463582279212153,0.03223011609773,0.00837520938023451,0,donald
55027,26643,13968,1539,361,,WI,42511,0.626731904683494,0.328573780903766,0.0362023946743196,0.00849191973842064,0,donald
55025,71270,217506,10544,4314,,WI,303634,0.234723384074247,0.716342702068938,0.0347260188252962,0.0142078950315182,0,hillary
55023,3844,3426,277,73,,WI,7620,0.504461942257218,0.449606299212598,0.0363517060367454,0.00958005249343832,0,donald
55021,14160,13525,1092,347,,WI,29124,0.486196950968274,0.464393627249004,0.0374948496085703,0.0119145721741519,0,donald
55019,8645,4225,446,107,,WI,13423,0.644043805408627,0.314758250763615,0.0332265514415555,0.00797139238620279,0,donald
55017,17912,11875,1207,264,,WI,31258,0.573037302450573,0.379902744897306,0.0386141147866146,0.00844583786550643,0,donald
55015,15345,9634,1052,204,,WI,26235,0.584905660377358,0.367219363445779,0.0400991042500476,0.00777587192681532,0,donald
55013,5412,2948,229,67,,WI,8656,0.625231053604436,0.340573012939002,0.0264556377079482,0.00774029574861368,0,donald
55011,4049,2531,218,74,,WI,6872,0.589202561117579,0.368306169965076,0.0317229336437718,0.0107683352735739,0,donald
55009,67192,53358,4982,1371,,WI,126903,0.529475268512171,0.420462873218127,0.0392583311663239,0.0108035271033782,0,donald
55007,4125,4953,186,185,,WI,9449,0.436554132712456,0.524182453169648,0.019684622711398,0.019578791406498,0,hillary
55005,13595,7881,726,169,,WI,22371,0.607706405614411,0.352286442269009,0.0324527289794824,0.00755442313709714,0,donald
55003,3428,4136,182,140,,WI,7886,0.434694395130611,0.524473750951053,0.0230788739538423,0.017752979964494,0,hillary
55001,5983,3780,207,80,,WI,10050,0.595323383084577,0.376119402985075,0.0205970149253731,0.00796019900497512,0,donald
54109,6527,1061,136,38,,WV,7762,0.840891522803401,0.136691574336511,0.0175212574078846,0.00489564545220304,0,donald
54107,25168,8327,1251,367,,WV,35113,0.716771566086635,0.237148634408908,0.0356278301483781,0.0104519693560789,0,donald
54105,1903,383,84,23,,WV,2393,0.795236105307146,0.160050146259925,0.0351023819473464,0.00961136648558295,0,donald
54103,4461,1348,242,65,,WV,6116,0.729398299542184,0.220405493786789,0.039568345323741,0.0106278613472858,0,donald
54101,2284,554,79,30,,WV,2947,0.775025449609773,0.187987784187309,0.0268069222938582,0.0101798439090601,0,donald
54099,11077,3334,420,119,,WV,14950,0.740936454849498,0.223010033444816,0.0280936454849498,0.00795986622073579,0,donald
54097,6971,1763,310,88,,WV,9132,0.763359614542269,0.193057380639509,0.0339465615418309,0.00963644327639071,0,donald
54095,2967,505,102,25,,WV,3599,0.824395665462629,0.140316754654071,0.0283412058905251,0.00694637399277577,0,donald
54093,2557,750,101,46,,WV,3454,0.740301100173712,0.217139548349739,0.0292414591777649,0.013317892298784,0,donald
54091,4701,1483,194,77,,WV,6455,0.728272656855151,0.229744384198296,0.0300542215336948,0.0119287374128582,0,donald
54089,3444,1186,137,57,,WV,4824,0.713930348258706,0.245854063018242,0.0283996683250415,0.01181592039801,0,donald
54087,3772,1220,141,65,,WV,5198,0.725663716814159,0.234705656021547,0.0271258176221624,0.0125048095421316,0,donald
54085,3376,490,105,40,,WV,4011,0.841685365245575,0.12216404886562,0.0261780104712042,0.00997257541760159,0,donald
54083,7583,2724,338,93,,WV,10738,0.706183646861613,0.253678524864966,0.0314769975786925,0.008660830694729,0,donald
54081,21835,6362,675,252,,WV,29124,0.74972531245708,0.218445268507073,0.023176761433869,0.00865265760197775,0,donald
54079,17455,5784,811,262,,WV,24312,0.717958209937479,0.237907206317868,0.0333580125041132,0.0107765712405397,0,donald
54077,9501,2462,427,130,,WV,12520,0.758865814696486,0.196645367412141,0.0341054313099042,0.0103833865814696,0,donald
54075,2474,924,149,57,,WV,3604,0.68645948945616,0.25638179800222,0.0413429522752497,0.0158157602663707,0,donald
54073,2342,620,120,20,,WV,3102,0.754996776273372,0.199871050934881,0.0386847195357834,0.00644745325596389,0,donald
54071,2388,726,73,18,,WV,3205,0.745085803432137,0.226521060842434,0.0227769110764431,0.00561622464898596,0,donald
54069,11077,5452,738,382,,WV,17649,0.627627627627628,0.308912686271177,0.0418154003059663,0.0216442857952292,0,donald
54067,7169,1821,279,82,,WV,9351,0.766655972623249,0.194738530638434,0.0298363811357074,0.00876911560260935,0,donald
54065,5718,1568,208,103,,WV,7597,0.752665525865473,0.206397262077136,0.0273792286428854,0.0135579834145057,0,donald
54063,4337,1089,147,54,,WV,5627,0.770748178425449,0.19353118891061,0.0261240447840768,0.00959658787986494,0,donald
54061,18278,14568,1807,806,,WV,35459,0.515468569333597,0.410840689246736,0.0509602639668349,0.0227304774528329,0,donald
54059,7876,1365,145,31,,WV,9417,0.836359774875226,0.144950621216948,0.0153976850376978,0.00329191887012849,0,donald
54057,8957,2019,276,120,,WV,11372,0.787636299683433,0.177541329581428,0.0242701371790362,0.0105522335561027,0,donald
54055,17362,4689,549,207,,WV,22807,0.761257508659622,0.205594773534441,0.0240715569781208,0.00907616082781602,0,donald
54053,7597,2069,275,86,,WV,10027,0.75765433330009,0.206342874239553,0.027425949935175,0.00857684252518201,0,donald
54051,9565,2894,414,151,,WV,13024,0.734413390663391,0.22220515970516,0.0317874692874693,0.0115939803439803,0,donald
54049,14592,6926,894,367,,WV,22779,0.640590017121033,0.304051977698758,0.0392466745686817,0.0161113306115282,0,donald
54047,4614,1429,90,27,,WV,6160,0.749025974025974,0.231980519480519,0.0146103896103896,0.00438311688311688,0,donald
54045,9866,2082,235,84,,WV,12267,0.804271623053721,0.169723648813891,0.0191570881226054,0.00684764000978234,0,donald
54043,5257,1435,187,62,,WV,6941,0.757383662296499,0.206742544301974,0.0269413629160063,0.00893243048552082,0,donald
54041,5245,1336,207,69,,WV,6857,0.764911768995187,0.194837392445676,0.0301881289193525,0.0100627096397842,0,donald
54039,43464,27985,2476,805,,WV,74730,0.581613809714974,0.374481466613141,0.0331326107319684,0.010772112939917,0,donald
54037,13144,9458,992,326,,WV,23920,0.549498327759197,0.395401337792642,0.0414715719063545,0.013628762541806,0,donald
54035,8959,2648,302,106,,WV,12015,0.745651269246775,0.220391177694548,0.0251352476071577,0.00882230545151893,0,donald
54033,18687,7675,1035,326,,WV,27723,0.674061248782599,0.276845940194063,0.0373336219023915,0.0117591891209465,0,donald
54031,4544,1249,149,45,,WV,5987,0.758977785201269,0.208618673793219,0.0248872557207282,0.0075162852847837,0,donald
54029,8870,3247,367,122,,WV,12606,0.703633190544185,0.257575757575758,0.0291131207361574,0.00967793114389973,0,donald
54027,6646,1576,195,103,,WV,8520,0.780046948356808,0.184976525821596,0.022887323943662,0.0120892018779343,0,donald
54025,9499,3743,472,200,,WV,13914,0.682693689808826,0.269009630587897,0.0339226678165876,0.0143740117866897,0,donald
54023,4338,510,65,21,,WV,4934,0.879205512768545,0.103364410214836,0.0131738954195379,0.00425618159708148,0,donald
54021,1889,537,68,24,,WV,2518,0.750198570293884,0.213264495631454,0.0270055599682288,0.00953137410643368,0,donald
54019,10263,4246,434,179,,WV,15122,0.678680068773972,0.280782965216241,0.0286999074196535,0.0118370585901336,0,donald
54017,2347,360,64,37,,WV,2808,0.835826210826211,0.128205128205128,0.0227920227920228,0.0131766381766382,0,donald
54015,2289,566,60,24,,WV,2939,0.778836338890779,0.192582511058183,0.0204151071793127,0.00816604287172508,0,donald
54013,2023,456,63,44,,WV,2586,0.782289249806651,0.176334106728538,0.0243619489559165,0.017014694508894,0,donald
54011,19648,11306,1182,388,,WV,32524,0.604107735825852,0.347620218915263,0.036342393309556,0.0119296519493297,0,donald
54009,6574,2549,296,98,,WV,9517,0.690763896185773,0.267836503099716,0.0311022381002417,0.0102973626142692,0,donald
54007,3516,1315,157,47,,WV,5035,0.698311817279047,0.261171797418074,0.0311817279046673,0.00933465739821251,0,donald
54005,6483,1783,246,69,,WV,8581,0.755506351241114,0.207784640484792,0.0286679874140543,0.00804102086003962,0,donald
54003,28210,12287,1617,470,,WV,42584,0.662455382303212,0.288535600225437,0.0379720082660154,0.0110370092053353,0,donald
54001,4509,1213,212,63,,WV,5997,0.751875937968984,0.20226780056695,0.0353510088377522,0.0105052526263132,0,donald
53077,29592,20039,1840,379,,WA,51850,0.570723240115718,0.386480231436837,0.0354869816779171,0.00730954676952748,0,donald
53075,3732,3903,465,112,,WA,8212,0.454456892352655,0.47528007793473,0.056624452021432,0.0136385776911836,0,hillary
53073,38985,57197,4479,2757,,WA,103418,0.376965325185171,0.553066197373765,0.043309675298304,0.0266588021427604,0,hillary
53071,8869,6260,701,172,,WA,16002,0.55424321959755,0.391201099862517,0.0438070241219847,0.0107486564179478,0,donald
53069,1328,824,110,50,,WA,2312,0.57439446366782,0.356401384083045,0.0475778546712803,0.0216262975778547,0,donald
53067,44320,62130,6482,2948,,WA,115880,0.382464618570935,0.536158094580601,0.0559371763893683,0.0254401104590956,0,hillary
53065,8463,3477,479,115,,WA,12534,0.67520344662518,0.277405457156534,0.0382160523376416,0.00917504388064465,0,donald
53063,100669,83941,11340,3398,,WA,199348,0.504991271545237,0.421077713345506,0.0568854465557718,0.0170455685534844,0,donald
53061,114775,165740,16902,5310,,WA,302727,0.379136978201482,0.547489982723708,0.0558324827319664,0.0175405563428436,0,hillary
53059,2789,2098,247,123,,WA,5257,0.530530720943504,0.399086931710101,0.0469849724177287,0.0233973749286665,0,donald
53057,15541,17905,1551,498,,WA,35495,0.43783631497394,0.50443724468235,0.0436962952528525,0.0140301450908579,0,hillary
53055,2523,6735,350,411,,WA,10019,0.251821539075756,0.672222776724224,0.0349336261103903,0.0410220580896297,0,hillary
53053,125964,148918,16305,4809,,WA,295996,0.425559804862228,0.503108150110137,0.0550852038541061,0.0162468411735294,0,hillary
53051,4227,1871,300,95,,WA,6493,0.651008778684737,0.288156476205144,0.0462036038811027,0.0146311412290159,0,donald
53049,4444,3900,319,140,,WA,8803,0.504827899579689,0.443030784959673,0.0362376462569579,0.0159036692036806,0,donald
53047,4048,2630,228,86,,WA,6992,0.578947368421053,0.376144164759725,0.0326086956521739,0.0122997711670481,0,donald
53045,13256,11598,1485,512,,WA,26851,0.493687385944658,0.431939220140777,0.0553052027857435,0.019068191128822,0,donald
53043,4056,1222,243,49,,WA,5570,0.72818671454219,0.219389587073609,0.0436265709156194,0.00879712746858169,0,donald
53041,12503,5750,716,201,,WA,19170,0.652217005738132,0.299947835159103,0.0373500260824204,0.0104851330203443,0,donald
53039,4436,3196,293,127,,WA,8052,0.550919026328862,0.39692001987084,0.0363884749130651,0.015772478887233,0,donald
53037,7530,5452,516,184,,WA,13682,0.550358134775618,0.398479754421868,0.0377137845344248,0.0134483262680895,0,donald
53035,43265,57049,7257,1895,,WA,109466,0.395236877203881,0.521157254307273,0.0662945572141121,0.0173113112747337,0,hillary
53033,191806,638033,34865,14180,,WA,878884,0.21823812926393,0.725958146922688,0.0396696264808553,0.0161340973325262,0,hillary
53031,5716,11987,683,646,,WA,19032,0.300336275746112,0.629833963850357,0.0358869272803699,0.033942833123161,0,hillary
53029,17634,20173,2147,748,,WA,40702,0.433246523512358,0.49562675052823,0.0527492506510737,0.0183774753083387,0,hillary
53027,11818,10194,1111,438,,WA,23561,0.5015916132592,0.432664148380799,0.0471541954925513,0.0185900428674504,0,donald
53025,17813,7400,1318,283,,WA,26814,0.664317147758634,0.275975236816588,0.0491534273140897,0.0105541881106884,0,donald
53023,841,276,87,14,,WA,1218,0.69047619047619,0.226600985221675,0.0714285714285714,0.0114942528735632,0,donald
53021,8242,5594,620,110,,WA,14566,0.565838253466978,0.384045036386105,0.0425648771110806,0.00755183303583688,0,donald
53019,1927,960,149,46,,WA,3082,0.625243348475016,0.311486048020766,0.0483452303698897,0.0149253731343284,0,donald
53017,6875,3452,445,96,,WA,10868,0.632591093117409,0.31762973868237,0.0409458962090541,0.00883327199116673,0,donald
53015,20216,15296,1695,545,,WA,37752,0.535494808222081,0.405170586988769,0.0448982835346472,0.0144363212545031,0,donald
53013,1359,482,83,24,,WA,1948,0.697638603696099,0.247433264887064,0.0426078028747433,0.0123203285420945,0,donald
53011,88266,88507,9389,3060,,WA,189222,0.466467958271237,0.467741594529177,0.049618966082168,0.0161714811174176,0,hillary
53009,13741,13733,1095,438,,WA,29007,0.47371324163133,0.473437446133692,0.0377495087392698,0.0150998034957079,0,donald
53007,11556,8402,733,223,,WA,20914,0.552548532083772,0.401740460935259,0.0350482930094673,0.0106627139715023,0,donald
53005,42071,23160,3976,660,,WA,69867,0.602158386648919,0.331486968096526,0.0569081254383328,0.00944651981622225,0,donald
53003,5712,3118,619,116,,WA,9565,0.597177208572922,0.32598013591218,0.0647151071615264,0.0121275483533717,0,donald
53001,2740,1118,156,18,,WA,4032,0.679563492063492,0.277281746031746,0.0386904761904762,0.00446428571428571,0,donald
51840,4786,5161,400,99,128,VA,10574,0.452619633062228,0.488083979572536,0.0378286362776622,0.00936258747872139,0.0121051636088519,hillary
51830,1921,5199,230,84,100,VA,7534,0.254977435625166,0.690071675073002,0.0305282718343509,0.0111494558003716,0.0132731616671091,hillary
51820,4798,3762,335,74,145,VA,9114,0.526442835198596,0.412771560236998,0.0367566381391266,0.00811937678297125,0.0159095896423085,donald
51810,84389,76744,7208,1566,1969,VA,171876,0.490987688798902,0.446507947590123,0.0419372105471386,0.00911121971653983,0.0114559333472969,donald
51800,17206,23012,1075,214,422,VA,41929,0.410360371103532,0.548832550263541,0.0256385795034463,0.00510386605929071,0.0100646330701901,hillary
51790,5129,5329,419,109,158,VA,11144,0.460247666905958,0.478194544149318,0.0375987078248385,0.00978104809763101,0.0141780330222541,hillary
51775,7225,4212,442,92,158,VA,12129,0.595679775744084,0.347266881028939,0.0364415862808146,0.00758512655618765,0.0130266303899744,donald
51770,16045,23403,1400,429,451,VA,41728,0.384513995398773,0.56084643404908,0.0335506134969325,0.0102808665644172,0.0108080904907975,hillary
51760,14254,74640,3706,1083,1041,VA,94724,0.150479287192264,0.787973480849626,0.039124192390524,0.0114332165026815,0.0109898230649044,hillary
51750,2637,2923,301,58,113,VA,6032,0.437168435013263,0.484582228116711,0.0499005305039788,0.00961538461538462,0.0187334217506631,hillary
51740,12773,28462,1094,340,331,VA,43000,0.297046511627907,0.661906976744186,0.0254418604651163,0.00790697674418605,0.00769767441860465,hillary
51735,5089,1599,307,43,76,VA,7114,0.715350014056789,0.224768062974417,0.0431543435479337,0.00604441945459657,0.0106831599662637,donald
51730,1448,12005,139,67,58,VA,13717,0.105562440766932,0.875191368375009,0.0101334110957206,0.00488444995261355,0.00422832980972516,hillary
51720,1021,383,24,6,22,VA,1456,0.701236263736264,0.263049450549451,0.0164835164835165,0.00412087912087912,0.0151098901098901,donald
51710,19875,51429,2439,740,689,VA,75172,0.264393657212792,0.684151013675305,0.0324455914436226,0.00984409088490395,0.00916564678337679,hillary
51700,23650,40997,2373,550,862,VA,68432,0.345598550385784,0.599091068505962,0.034676759410802,0.00803717559036708,0.0125964461070844,hillary
51690,2149,3531,113,29,51,VA,5873,0.365911799761621,0.601225949259322,0.019240592542142,0.00493785118338158,0.00868380725353312,hillary
51685,1732,3218,162,45,57,VA,5214,0.332182585347142,0.617184503260453,0.0310701956271577,0.00863060989643268,0.0109321058688147,hillary
51683,5934,8395,487,147,247,VA,15210,0.390138067061144,0.551939513477975,0.0320184089414859,0.0096646942800789,0.0162393162393162,hillary
51680,17979,14787,1378,207,998,VA,35349,0.508614105066621,0.418314520919969,0.0389827152111799,0.00585589408469829,0.0282327647175309,donald
51678,766,1514,92,20,56,VA,2448,0.312908496732026,0.618464052287582,0.0375816993464052,0.00816993464052288,0.0228758169934641,hillary
51670,3885,4722,212,58,91,VA,8968,0.433206958073149,0.526538804638715,0.0236396074933095,0.00646743978590544,0.0101471900089206,hillary
51660,6232,10100,800,252,309,VA,17693,0.352229695359747,0.570847227717176,0.0452156219974001,0.014242920929181,0.0174645339964958,hillary
51650,17802,41030,1641,472,544,VA,61489,0.289515197840264,0.667273821333897,0.0266877002390671,0.00767616972141359,0.00884711086535803,hillary
51640,1603,680,45,7,28,VA,2363,0.678374947101143,0.287769784172662,0.019043588658485,0.00296233601354211,0.0118493440541684,donald
51630,3731,6690,388,137,189,VA,11135,0.335069600359228,0.600808262236192,0.0348450830713965,0.0123035473731477,0.0169735069600359,hillary
51620,1421,2516,72,16,15,VA,4040,0.351732673267327,0.622772277227723,0.0178217821782178,0.00396039603960396,0.00371287128712871,hillary
51610,1323,5810,236,70,228,VA,7667,0.172557714881962,0.757793139428721,0.0307812703795487,0.00913003782444242,0.0297378374853267,hillary
51600,3695,7363,427,106,263,VA,11854,0.311709127720601,0.621140543276531,0.0360215960857095,0.00894212923907542,0.0221866036780833,hillary
51595,792,1531,26,10,8,VA,2367,0.334600760456274,0.646810308407267,0.0109843683988171,0.0042247570764681,0.00337980566117448,hillary
51590,7306,11051,315,73,117,VA,18862,0.387339624642138,0.585886968508112,0.0167002438765772,0.00387021524758774,0.00620294772558583,hillary
51580,1349,914,73,8,25,VA,2369,0.569438581680034,0.385816800337695,0.0308146897425074,0.00337695230054875,0.0105529759392149,donald
51570,5681,2367,247,44,88,VA,8427,0.674142636762786,0.280882876468494,0.029310549424469,0.00522131244808354,0.0104426248961671,donald
51550,53988,52554,3453,698,1134,VA,111827,0.482781439187316,0.469958060218015,0.0308780527064126,0.00624178418449927,0.0101406637037567,donald
51540,2951,17865,784,230,381,VA,22211,0.132862095358156,0.804331187249561,0.0352978254018279,0.0103552293908424,0.0171536625996128,hillary
51530,1432,693,83,13,174,VA,2395,0.597912317327766,0.289352818371608,0.0346555323590814,0.00542797494780793,0.072651356993737,donald
51520,4884,1832,136,50,64,VA,6966,0.701119724375538,0.262991673844387,0.0195233993683606,0.00717772035601493,0.00918748205569911,donald
51510,13241,57147,2016,589,1391,VA,74384,0.178008711550871,0.768270058077006,0.0271026027102603,0.00791836954183695,0.0187002581200258,hillary
51199,18823,12989,1384,327,539,VA,34062,0.552609946568023,0.381334037930832,0.0406317890904821,0.00960014091949974,0.0158240854911632,donald
